filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss806.png,400,225,with_mask,29,34,62,68
maksssksksss806.png,400,225,with_mask,95,53,126,91
maksssksksss806.png,400,225,with_mask,151,62,177,94
maksssksksss806.png,400,225,with_mask,188,65,221,103
maksssksksss806.png,400,225,with_mask,288,21,322,65
maksssksksss806.png,400,225,with_mask,249,65,272,88
maksssksksss489.png,400,211,with_mask,46,37,66,55
maksssksksss489.png,400,211,without_mask,129,51,158,70
maksssksksss489.png,400,211,without_mask,192,52,203,64
maksssksksss489.png,400,211,with_mask,272,47,281,56
maksssksksss489.png,400,211,without_mask,290,46,317,64
maksssksksss489.png,400,211,without_mask,330,47,337,54
maksssksksss489.png,400,211,without_mask,342,41,363,58
maksssksksss489.png,400,211,without_mask,373,41,387,52
maksssksksss630.png,301,400,with_mask,92,233,151,338
maksssksksss558.png,400,226,with_mask,5,134,73,206
maksssksksss558.png,400,226,with_mask,85,118,126,161
maksssksksss558.png,400,226,without_mask,108,74,134,98
maksssksksss558.png,400,226,with_mask,148,100,182,133
maksssksksss558.png,400,226,without_mask,184,67,198,94
maksssksksss558.png,400,226,with_mask,198,72,241,120
maksssksksss558.png,400,226,with_mask,241,75,275,116
maksssksksss558.png,400,226,without_mask,261,22,279,41
maksssksksss558.png,400,226,with_mask,337,40,356,57
maksssksksss558.png,400,226,with_mask,357,30,379,53
maksssksksss558.png,400,226,with_mask,287,62,306,81
maksssksksss558.png,400,226,with_mask,299,79,328,111
maksssksksss558.png,400,226,with_mask,371,84,398,115
maksssksksss558.png,400,226,with_mask,275,187,329,225
maksssksksss558.png,400,226,with_mask,171,17,184,30
maksssksksss558.png,400,226,without_mask,233,23,245,39
maksssksksss558.png,400,226,without_mask,305,6,318,17
maksssksksss773.png,400,274,with_mask,65,71,86,92
maksssksksss773.png,400,274,with_mask,148,60,175,88
maksssksksss773.png,400,274,with_mask,218,61,241,85
maksssksksss773.png,400,274,without_mask,290,63,312,83
maksssksksss773.png,400,274,without_mask,370,70,391,89
maksssksksss773.png,400,274,without_mask,380,18,393,30
maksssksksss773.png,400,274,without_mask,251,6,258,17
maksssksksss773.png,400,274,without_mask,227,11,232,19
maksssksksss773.png,400,274,without_mask,325,31,330,38
maksssksksss773.png,400,274,without_mask,295,31,301,37
maksssksksss773.png,400,274,without_mask,280,29,286,35
maksssksksss773.png,400,274,with_mask,172,24,179,32
maksssksksss773.png,400,274,without_mask,145,30,151,36
maksssksksss773.png,400,274,without_mask,83,24,89,31
maksssksksss773.png,400,274,without_mask,58,24,65,33
maksssksksss773.png,400,274,without_mask,25,22,31,31
maksssksksss773.png,400,274,without_mask,2,22,10,29
maksssksksss575.png,400,225,with_mask,170,43,195,69
maksssksksss575.png,400,225,without_mask,36,99,54,114
maksssksksss575.png,400,225,without_mask,234,153,258,186
maksssksksss575.png,400,225,without_mask,383,127,400,150
maksssksksss575.png,400,225,without_mask,220,86,230,102
maksssksksss204.png,400,266,with_mask,73,133,118,188
maksssksksss204.png,400,266,with_mask,137,103,175,143
maksssksksss204.png,400,266,with_mask,175,96,203,121
maksssksksss204.png,400,266,with_mask,220,91,252,123
maksssksksss204.png,400,266,with_mask,254,101,294,144
maksssksksss204.png,400,266,with_mask,278,51,313,88
maksssksksss204.png,400,266,with_mask,27,113,45,139
maksssksksss554.png,400,281,with_mask,96,44,117,73
maksssksksss554.png,400,281,with_mask,84,162,106,182
maksssksksss554.png,400,281,with_mask,167,50,193,83
maksssksksss554.png,400,281,with_mask,229,24,265,71
maksssksksss554.png,400,281,with_mask,265,57,289,89
maksssksksss742.png,301,400,with_mask,152,151,256,300
maksssksksss737.png,400,226,with_mask,28,55,46,71
maksssksksss737.png,400,226,with_mask,98,62,111,78
maksssksksss737.png,400,226,mask_weared_incorrect,159,50,193,90
maksssksksss737.png,400,226,with_mask,293,59,313,80
maksssksksss737.png,400,226,with_mask,352,51,372,72
maksssksksss737.png,400,226,with_mask,228,53,241,73
maksssksksss513.png,267,400,with_mask,75,45,106,83
maksssksksss513.png,267,400,with_mask,112,39,140,68
maksssksksss513.png,267,400,with_mask,184,49,213,80
maksssksksss797.png,400,245,with_mask,13,84,27,106
maksssksksss797.png,400,245,with_mask,44,57,60,77
maksssksksss797.png,400,245,with_mask,76,80,90,93
maksssksksss797.png,400,245,with_mask,122,69,137,87
maksssksksss797.png,400,245,with_mask,190,73,206,91
maksssksksss797.png,400,245,with_mask,228,82,241,100
maksssksksss797.png,400,245,with_mask,281,67,295,85
maksssksksss797.png,400,245,without_mask,368,61,390,97
maksssksksss675.png,301,400,with_mask,104,138,218,276
maksssksksss633.png,400,400,with_mask,269,138,324,190
maksssksksss601.png,301,400,with_mask,84,163,184,300
maksssksksss342.png,400,258,without_mask,28,53,54,81
maksssksksss342.png,400,258,with_mask,86,46,103,64
maksssksksss342.png,400,258,with_mask,103,49,116,62
maksssksksss342.png,400,258,with_mask,130,42,144,58
maksssksksss342.png,400,258,with_mask,72,93,99,120
maksssksksss342.png,400,258,with_mask,106,116,145,158
maksssksksss342.png,400,258,with_mask,152,48,162,60
maksssksksss342.png,400,258,with_mask,160,56,173,70
maksssksksss342.png,400,258,with_mask,184,64,203,91
maksssksksss342.png,400,258,with_mask,213,47,226,66
maksssksksss342.png,400,258,with_mask,252,95,287,130
maksssksksss342.png,400,258,with_mask,320,192,385,255
maksssksksss342.png,400,258,with_mask,297,62,320,85
maksssksksss238.png,400,267,with_mask,27,64,44,84
maksssksksss238.png,400,267,with_mask,56,72,72,93
maksssksksss238.png,400,267,with_mask,103,58,120,78
maksssksksss238.png,400,267,with_mask,152,89,169,108
maksssksksss238.png,400,267,with_mask,159,60,175,74
maksssksksss238.png,400,267,with_mask,213,47,229,67
maksssksksss238.png,400,267,with_mask,258,63,268,84
maksssksksss238.png,400,267,with_mask,278,69,293,91
maksssksksss238.png,400,267,with_mask,328,69,344,86
maksssksksss238.png,400,267,with_mask,354,75,369,93
maksssksksss765.png,301,400,with_mask,56,196,156,314
maksssksksss201.png,400,226,with_mask,33,82,76,127
maksssksksss201.png,400,226,with_mask,59,64,88,98
maksssksksss201.png,400,226,with_mask,36,40,55,61
maksssksksss201.png,400,226,with_mask,101,70,162,132
maksssksksss201.png,400,226,with_mask,69,29,89,49
maksssksksss201.png,400,226,with_mask,223,91,265,127
maksssksksss201.png,400,226,with_mask,240,28,268,52
maksssksksss201.png,400,226,with_mask,286,56,318,90
maksssksksss201.png,400,226,with_mask,370,36,398,65
maksssksksss201.png,400,226,with_mask,1,45,16,70
maksssksksss851.png,301,400,with_mask,66,205,156,330
maksssksksss340.png,600,400,with_mask,59,1,105,55
maksssksksss340.png,600,400,without_mask,133,83,195,140
maksssksksss340.png,600,400,with_mask,243,85,308,147
maksssksksss340.png,600,400,with_mask,458,68,527,157
maksssksksss271.png,301,400,with_mask,89,177,212,333
maksssksksss607.png,400,277,with_mask,67,70,146,161
maksssksksss607.png,400,277,with_mask,239,81,357,175
maksssksksss823.png,400,210,with_mask,183,5,266,92
maksssksksss823.png,400,210,with_mask,341,114,381,164
maksssksksss823.png,400,210,with_mask,353,86,379,147
maksssksksss823.png,400,210,without_mask,42,71,70,133
maksssksksss591.png,400,267,with_mask,137,101,195,172
maksssksksss394.png,400,218,with_mask,142,13,249,133
maksssksksss463.png,365,400,with_mask,136,101,258,226
maksssksksss426.png,400,267,with_mask,154,78,313,247
maksssksksss425.png,400,400,with_mask,203,122,349,266
maksssksksss459.png,298,400,with_mask,60,67,115,117
maksssksksss459.png,298,400,mask_weared_incorrect,185,77,239,134
maksssksksss719.png,400,226,with_mask,25,86,40,104
maksssksksss719.png,400,226,with_mask,52,86,80,108
maksssksksss719.png,400,226,with_mask,151,81,171,108
maksssksksss719.png,400,226,without_mask,177,110,186,120
maksssksksss719.png,400,226,with_mask,212,106,218,114
maksssksksss719.png,400,226,with_mask,229,81,259,111
maksssksksss719.png,400,226,with_mask,307,61,343,103
maksssksksss719.png,400,226,with_mask,218,118,225,125
maksssksksss719.png,400,226,with_mask,373,114,383,123
maksssksksss243.png,301,400,with_mask,112,93,206,219
maksssksksss715.png,267,400,with_mask,81,168,127,221
maksssksksss715.png,267,400,without_mask,1,169,24,228
maksssksksss571.png,301,400,without_mask,122,196,210,319
maksssksksss548.png,400,300,with_mask,185,79,215,110
maksssksksss548.png,400,300,without_mask,256,66,273,85
maksssksksss706.png,400,267,with_mask,22,128,67,174
maksssksksss706.png,400,267,with_mask,58,192,107,245
maksssksksss706.png,400,267,with_mask,114,113,140,141
maksssksksss706.png,400,267,with_mask,86,119,106,137
maksssksksss706.png,400,267,with_mask,113,83,132,103
maksssksksss706.png,400,267,with_mask,159,89,177,114
maksssksksss706.png,400,267,with_mask,147,86,159,99
maksssksksss706.png,400,267,with_mask,178,118,206,150
maksssksksss706.png,400,267,with_mask,236,89,263,121
maksssksksss706.png,400,267,with_mask,300,81,320,106
maksssksksss706.png,400,267,with_mask,287,142,324,179
maksssksksss706.png,400,267,with_mask,315,210,374,264
maksssksksss706.png,400,267,with_mask,349,92,365,111
maksssksksss706.png,400,267,with_mask,372,113,391,131
maksssksksss706.png,400,267,with_mask,368,162,401,219
maksssksksss706.png,400,267,with_mask,267,103,284,122
maksssksksss706.png,400,267,with_mask,375,89,390,101
maksssksksss448.png,400,216,with_mask,282,39,321,84
maksssksksss448.png,400,216,with_mask,230,34,264,69
maksssksksss448.png,400,216,with_mask,194,60,232,101
maksssksksss448.png,400,216,with_mask,99,50,150,99
maksssksksss743.png,301,400,with_mask,111,166,199,280
maksssksksss323.png,400,376,with_mask,322,257,368,346
maksssksksss776.png,400,267,with_mask,15,79,42,105
maksssksksss776.png,400,267,with_mask,288,88,317,127
maksssksksss414.png,400,225,with_mask,119,81,147,117
maksssksksss414.png,400,225,with_mask,103,42,123,60
maksssksksss414.png,400,225,with_mask,203,23,226,48
maksssksksss414.png,400,225,with_mask,314,15,342,46
maksssksksss645.png,301,400,with_mask,53,184,173,323
maksssksksss523.png,400,267,without_mask,81,92,167,190
maksssksksss523.png,400,267,with_mask,192,96,268,171
maksssksksss218.png,301,400,without_mask,139,223,251,371
maksssksksss269.png,400,295,with_mask,78,80,229,236
maksssksksss269.png,400,295,with_mask,266,96,374,212
maksssksksss798.png,400,333,with_mask,185,62,272,130
maksssksksss798.png,400,333,with_mask,164,238,262,322
maksssksksss596.png,301,400,with_mask,101,151,228,327
maksssksksss832.png,309,400,mask_weared_incorrect,90,80,212,247
maksssksksss808.png,301,400,with_mask,109,134,206,253
maksssksksss418.png,400,225,with_mask,340,146,353,159
maksssksksss418.png,400,225,with_mask,49,158,58,168
maksssksksss651.png,400,226,with_mask,186,41,217,77
maksssksksss419.png,267,400,with_mask,128,46,151,77
maksssksksss419.png,267,400,without_mask,7,156,19,177
maksssksksss419.png,267,400,without_mask,20,163,38,183
maksssksksss419.png,267,400,without_mask,37,151,50,169
maksssksksss419.png,267,400,without_mask,50,158,59,175
maksssksksss419.png,267,400,without_mask,59,157,69,173
maksssksksss419.png,267,400,without_mask,190,112,196,123
maksssksksss419.png,267,400,without_mask,73,155,82,170
maksssksksss310.png,400,267,with_mask,21,32,44,59
maksssksksss310.png,400,267,with_mask,63,37,85,60
maksssksksss310.png,400,267,with_mask,228,28,248,50
maksssksksss310.png,400,267,with_mask,248,78,268,100
maksssksksss310.png,400,267,with_mask,333,51,348,70
maksssksksss310.png,400,267,without_mask,388,63,396,72
maksssksksss278.png,400,300,with_mask,295,75,334,115
maksssksksss278.png,400,300,with_mask,198,91,223,116
maksssksksss278.png,400,300,with_mask,225,65,248,90
maksssksksss278.png,400,300,with_mask,119,85,149,115
maksssksksss677.png,400,300,with_mask,237,28,271,64
maksssksksss625.png,400,277,with_mask,191,96,244,148
maksssksksss195.png,400,400,with_mask,121,145,305,356
maksssksksss197.png,400,226,with_mask,169,84,213,128
maksssksksss332.png,301,400,with_mask,62,213,166,319
maksssksksss627.png,400,225,without_mask,42,27,69,52
maksssksksss627.png,400,225,without_mask,132,5,144,20
maksssksksss627.png,400,225,without_mask,191,9,205,25
maksssksksss627.png,400,225,with_mask,204,14,225,39
maksssksksss627.png,400,225,without_mask,142,34,166,55
maksssksksss627.png,400,225,with_mask,130,63,161,96
maksssksksss627.png,400,225,without_mask,68,75,93,91
maksssksksss627.png,400,225,mask_weared_incorrect,36,167,63,194
maksssksksss627.png,400,225,mask_weared_incorrect,109,91,139,125
maksssksksss627.png,400,225,mask_weared_incorrect,169,77,213,121
maksssksksss627.png,400,225,without_mask,243,41,260,59
maksssksksss627.png,400,225,with_mask,256,44,282,72
maksssksksss627.png,400,225,with_mask,327,41,365,80
maksssksksss627.png,400,225,with_mask,263,132,310,182
maksssksksss518.png,400,225,with_mask,3,112,12,122
maksssksksss518.png,400,225,with_mask,27,178,35,186
maksssksksss518.png,400,225,with_mask,25,107,35,117
maksssksksss518.png,400,225,with_mask,51,108,61,120
maksssksksss518.png,400,225,without_mask,43,137,53,148
maksssksksss518.png,400,225,without_mask,63,156,71,166
maksssksksss518.png,400,225,with_mask,49,80,59,90
maksssksksss518.png,400,225,with_mask,72,82,77,92
maksssksksss518.png,400,225,without_mask,55,57,64,66
maksssksksss518.png,400,225,with_mask,34,31,41,40
maksssksksss518.png,400,225,with_mask,104,149,116,162
maksssksksss518.png,400,225,with_mask,130,196,143,209
maksssksksss518.png,400,225,with_mask,117,135,127,147
maksssksksss518.png,400,225,without_mask,116,105,124,114
maksssksksss518.png,400,225,with_mask,107,89,115,99
maksssksksss518.png,400,225,with_mask,146,106,154,116
maksssksksss518.png,400,225,with_mask,152,152,164,164
maksssksksss518.png,400,225,with_mask,167,177,178,191
maksssksksss518.png,400,225,with_mask,154,174,166,188
maksssksksss518.png,400,225,with_mask,190,202,197,212
maksssksksss518.png,400,225,with_mask,192,142,203,155
maksssksksss518.png,400,225,with_mask,184,133,197,141
maksssksksss518.png,400,225,with_mask,176,98,187,108
maksssksksss518.png,400,225,with_mask,139,80,150,90
maksssksksss518.png,400,225,with_mask,89,56,98,63
maksssksksss518.png,400,225,without_mask,85,46,93,55
maksssksksss518.png,400,225,without_mask,107,57,117,67
maksssksksss518.png,400,225,without_mask,122,52,130,60
maksssksksss518.png,400,225,with_mask,149,58,158,67
maksssksksss518.png,400,225,with_mask,140,43,150,52
maksssksksss518.png,400,225,with_mask,108,15,115,23
maksssksksss518.png,400,225,with_mask,123,8,129,16
maksssksksss518.png,400,225,with_mask,133,34,140,42
maksssksksss518.png,400,225,with_mask,163,33,171,40
maksssksksss518.png,400,225,with_mask,99,43,106,51
maksssksksss518.png,400,225,with_mask,171,81,181,90
maksssksksss518.png,400,225,with_mask,186,67,195,78
maksssksksss518.png,400,225,with_mask,199,78,208,88
maksssksksss518.png,400,225,with_mask,204,105,212,114
maksssksksss518.png,400,225,with_mask,247,192,260,205
maksssksksss518.png,400,225,with_mask,264,212,278,225
maksssksksss518.png,400,225,with_mask,245,125,255,134
maksssksksss518.png,400,225,with_mask,248,88,258,96
maksssksksss518.png,400,225,with_mask,221,82,230,92
maksssksksss518.png,400,225,with_mask,229,75,237,83
maksssksksss518.png,400,225,with_mask,232,60,239,68
maksssksksss518.png,400,225,with_mask,209,43,217,51
maksssksksss518.png,400,225,with_mask,130,1,136,8
maksssksksss518.png,400,225,without_mask,166,8,171,15
maksssksksss518.png,400,225,with_mask,177,4,185,12
maksssksksss518.png,400,225,with_mask,205,14,212,22
maksssksksss518.png,400,225,with_mask,223,4,229,11
maksssksksss518.png,400,225,with_mask,258,28,265,36
maksssksksss518.png,400,225,without_mask,267,23,274,29
maksssksksss518.png,400,225,with_mask,262,61,270,68
maksssksksss518.png,400,225,with_mask,277,85,285,94
maksssksksss518.png,400,225,with_mask,287,133,299,145
maksssksksss518.png,400,225,with_mask,287,96,296,106
maksssksksss518.png,400,225,with_mask,296,107,306,117
maksssksksss518.png,400,225,with_mask,302,90,311,100
maksssksksss518.png,400,225,with_mask,300,128,309,138
maksssksksss518.png,400,225,with_mask,281,14,287,21
maksssksksss518.png,400,225,with_mask,265,1,272,8
maksssksksss518.png,400,225,with_mask,292,1,297,8
maksssksksss518.png,400,225,with_mask,306,5,311,12
maksssksksss518.png,400,225,without_mask,306,15,312,22
maksssksksss518.png,400,225,without_mask,295,33,301,40
maksssksksss518.png,400,225,with_mask,321,43,329,52
maksssksksss518.png,400,225,with_mask,343,23,350,30
maksssksksss518.png,400,225,without_mask,348,1,354,7
maksssksksss518.png,400,225,with_mask,361,22,368,29
maksssksksss518.png,400,225,with_mask,355,38,363,46
maksssksksss518.png,400,225,with_mask,352,55,361,64
maksssksksss518.png,400,225,with_mask,340,62,347,71
maksssksksss518.png,400,225,with_mask,361,66,369,75
maksssksksss518.png,400,225,with_mask,379,54,384,60
maksssksksss518.png,400,225,with_mask,365,81,375,91
maksssksksss518.png,400,225,with_mask,378,99,388,108
maksssksksss518.png,400,225,with_mask,384,65,392,75
maksssksksss518.png,400,225,with_mask,341,15,347,21
maksssksksss518.png,400,225,with_mask,392,147,400,159
maksssksksss518.png,400,225,with_mask,391,127,400,138
maksssksksss518.png,400,225,with_mask,372,112,381,120
maksssksksss820.png,400,225,with_mask,178,58,247,142
maksssksksss322.png,301,400,with_mask,60,100,186,253
maksssksksss411.png,400,267,with_mask,21,98,43,120
maksssksksss411.png,400,267,without_mask,84,81,111,114
maksssksksss411.png,400,267,with_mask,142,101,174,141
maksssksksss411.png,400,267,with_mask,191,91,217,117
maksssksksss411.png,400,267,with_mask,226,63,260,100
maksssksksss411.png,400,267,with_mask,299,85,313,104
maksssksksss411.png,400,267,with_mask,321,60,353,95
maksssksksss411.png,400,267,with_mask,370,94,396,122
maksssksksss585.png,400,399,without_mask,7,116,55,163
maksssksksss585.png,400,399,with_mask,110,112,161,161
maksssksksss585.png,400,399,with_mask,162,134,227,210
maksssksksss585.png,400,399,without_mask,229,120,255,160
maksssksksss585.png,400,399,with_mask,267,143,326,200
maksssksksss585.png,400,399,without_mask,343,129,400,183
maksssksksss540.png,301,400,without_mask,107,129,202,245
maksssksksss648.png,400,267,with_mask,117,73,136,99
maksssksksss648.png,400,267,with_mask,194,24,225,62
maksssksksss648.png,400,267,with_mask,251,75,268,94
maksssksksss782.png,400,226,mask_weared_incorrect,202,145,228,174
maksssksksss782.png,400,226,with_mask,289,86,327,127
maksssksksss516.png,400,225,with_mask,89,81,111,111
maksssksksss516.png,400,225,with_mask,128,62,158,92
maksssksksss516.png,400,225,with_mask,158,58,178,82
maksssksksss516.png,400,225,with_mask,192,50,221,83
maksssksksss516.png,400,225,with_mask,254,78,284,108
maksssksksss516.png,400,225,with_mask,327,61,346,81
maksssksksss516.png,400,225,with_mask,35,64,51,80
maksssksksss655.png,301,400,without_mask,107,175,209,292
maksssksksss372.png,400,209,with_mask,95,33,116,59
maksssksksss372.png,400,209,with_mask,165,19,186,43
maksssksksss223.png,400,225,with_mask,143,92,166,119
maksssksksss223.png,400,225,with_mask,138,51,169,67
maksssksksss223.png,400,225,with_mask,247,135,271,170
maksssksksss223.png,400,225,with_mask,224,105,240,135
maksssksksss223.png,400,225,with_mask,274,54,284,65
maksssksksss223.png,400,225,mask_weared_incorrect,100,49,113,61
maksssksksss223.png,400,225,without_mask,30,50,38,58
maksssksksss223.png,400,225,without_mask,199,43,209,56
maksssksksss223.png,400,225,without_mask,298,39,306,52
maksssksksss223.png,400,225,without_mask,224,83,239,97
maksssksksss223.png,400,225,with_mask,352,73,363,82
maksssksksss223.png,400,225,without_mask,367,76,382,92
maksssksksss223.png,400,225,without_mask,371,100,382,123
maksssksksss223.png,400,225,without_mask,381,76,393,88
maksssksksss605.png,267,400,with_mask,132,47,159,81
maksssksksss339.png,400,400,with_mask,89,210,180,303
maksssksksss763.png,400,225,with_mask,155,72,241,155
maksssksksss763.png,400,225,with_mask,309,36,369,104
maksssksksss225.png,301,400,with_mask,116,207,222,354
maksssksksss821.png,400,267,with_mask,176,94,224,149
maksssksksss821.png,400,267,without_mask,371,108,400,144
maksssksksss292.png,400,300,with_mask,189,88,220,125
maksssksksss292.png,400,300,with_mask,144,65,178,109
maksssksksss325.png,400,267,with_mask,177,58,208,91
maksssksksss325.png,400,267,with_mask,26,113,44,130
maksssksksss325.png,400,267,with_mask,57,130,72,143
maksssksksss325.png,400,267,with_mask,117,133,129,147
maksssksksss325.png,400,267,with_mask,89,138,98,150
maksssksksss325.png,400,267,with_mask,102,147,112,158
maksssksksss325.png,400,267,with_mask,250,138,261,150
maksssksksss325.png,400,267,without_mask,246,172,254,182
maksssksksss325.png,400,267,with_mask,302,101,317,121
maksssksksss325.png,400,267,with_mask,333,108,347,127
maksssksksss325.png,400,267,with_mask,359,66,383,99
maksssksksss741.png,267,400,mask_weared_incorrect,111,40,151,77
maksssksksss501.png,400,255,with_mask,1,41,43,125
maksssksksss501.png,400,255,with_mask,48,39,118,124
maksssksksss501.png,400,255,with_mask,162,47,221,123
maksssksksss501.png,400,255,with_mask,242,30,298,105
maksssksksss501.png,400,255,with_mask,301,51,351,118
maksssksksss501.png,400,255,with_mask,357,65,401,132
maksssksksss565.png,301,400,without_mask,134,191,229,316
maksssksksss376.png,400,221,with_mask,58,48,94,88
maksssksksss376.png,400,221,with_mask,144,17,154,33
maksssksksss376.png,400,221,with_mask,191,29,210,51
maksssksksss376.png,400,221,with_mask,229,15,242,31
maksssksksss376.png,400,221,with_mask,318,77,330,94
maksssksksss376.png,400,221,with_mask,338,72,349,84
maksssksksss376.png,400,221,with_mask,350,79,377,102
maksssksksss335.png,301,400,with_mask,12,153,125,293
maksssksksss295.png,267,400,with_mask,92,76,168,162
maksssksksss515.png,301,400,with_mask,57,198,164,330
maksssksksss286.png,400,300,with_mask,76,72,113,110
maksssksksss286.png,400,300,with_mask,236,94,274,134
maksssksksss772.png,267,400,without_mask,45,190,80,235
maksssksksss772.png,267,400,without_mask,108,150,169,212
maksssksksss273.png,301,400,with_mask,81,143,187,277
maksssksksss183.png,400,225,with_mask,158,63,189,99
maksssksksss183.png,400,225,with_mask,198,56,241,104
maksssksksss183.png,400,225,without_mask,372,108,390,128
maksssksksss183.png,400,225,without_mask,35,109,50,130
maksssksksss235.png,400,300,with_mask,310,80,342,116
maksssksksss235.png,400,300,with_mask,221,104,231,119
maksssksksss235.png,400,300,with_mask,247,106,264,118
maksssksksss235.png,400,300,with_mask,265,103,274,114
maksssksksss259.png,301,400,with_mask,68,213,144,306
maksssksksss222.png,400,226,with_mask,24,50,44,71
maksssksksss222.png,400,226,with_mask,59,63,77,83
maksssksksss222.png,400,226,with_mask,129,56,152,79
maksssksksss222.png,400,226,with_mask,154,54,171,74
maksssksksss222.png,400,226,with_mask,170,104,192,128
maksssksksss222.png,400,226,with_mask,186,55,198,69
maksssksksss222.png,400,226,with_mask,206,50,217,69
maksssksksss222.png,400,226,with_mask,216,52,233,73
maksssksksss222.png,400,226,with_mask,238,61,253,79
maksssksksss222.png,400,226,with_mask,252,68,269,89
maksssksksss222.png,400,226,with_mask,275,71,297,96
maksssksksss222.png,400,226,with_mask,300,49,314,66
maksssksksss222.png,400,226,without_mask,315,52,332,65
maksssksksss222.png,400,226,with_mask,344,43,362,62
maksssksksss222.png,400,226,with_mask,366,47,386,68
maksssksksss222.png,400,226,with_mask,140,45,155,60
maksssksksss222.png,400,226,with_mask,113,45,128,59
maksssksksss178.png,268,400,with_mask,91,41,126,76
maksssksksss178.png,268,400,without_mask,193,86,214,112
maksssksksss178.png,268,400,without_mask,245,90,265,112
maksssksksss639.png,400,226,with_mask,32,35,89,96
maksssksksss639.png,400,226,with_mask,241,56,261,77
maksssksksss639.png,400,226,with_mask,336,47,367,80
maksssksksss639.png,400,226,with_mask,186,62,200,93
maksssksksss233.png,358,400,with_mask,109,117,180,198
maksssksksss256.png,400,268,with_mask,44,47,60,66
maksssksksss256.png,400,268,with_mask,89,50,109,70
maksssksksss256.png,400,268,with_mask,128,58,144,73
maksssksksss256.png,400,268,with_mask,162,21,185,47
maksssksksss256.png,400,268,with_mask,189,40,202,53
maksssksksss256.png,400,268,with_mask,215,39,235,59
maksssksksss256.png,400,268,with_mask,244,90,262,110
maksssksksss256.png,400,268,with_mask,265,32,285,52
maksssksksss256.png,400,268,with_mask,299,47,318,68
maksssksksss256.png,400,268,with_mask,329,55,342,70
maksssksksss256.png,400,268,with_mask,344,55,361,71
maksssksksss256.png,400,268,with_mask,357,44,367,55
maksssksksss256.png,400,268,with_mask,380,32,400,54
maksssksksss495.png,400,225,without_mask,1,47,26,97
maksssksksss495.png,400,225,mask_weared_incorrect,77,24,134,98
maksssksksss495.png,400,225,with_mask,99,174,168,224
maksssksksss495.png,400,225,without_mask,170,64,224,125
maksssksksss495.png,400,225,with_mask,224,70,267,121
maksssksksss495.png,400,225,without_mask,274,61,330,122
maksssksksss495.png,400,225,with_mask,291,189,356,224
maksssksksss495.png,400,225,with_mask,329,117,388,181
maksssksksss495.png,400,225,without_mask,351,53,389,92
maksssksksss751.png,400,267,with_mask,95,116,135,145
maksssksksss751.png,400,267,with_mask,244,59,257,78
maksssksksss751.png,400,267,without_mask,249,26,284,57
maksssksksss751.png,400,267,with_mask,73,64,84,80
maksssksksss242.png,400,300,with_mask,156,80,222,155
maksssksksss317.png,400,240,with_mask,67,53,164,174
maksssksksss317.png,400,240,without_mask,283,25,326,69
maksssksksss341.png,301,400,with_mask,67,197,160,318
maksssksksss377.png,400,300,with_mask,132,75,246,176
maksssksksss205.png,301,400,with_mask,86,244,156,346
maksssksksss450.png,400,283,with_mask,65,100,101,137
maksssksksss450.png,400,283,with_mask,175,110,207,148
maksssksksss450.png,400,283,with_mask,208,67,240,102
